X[s],Quattro sensor 1: EMG.A 1,X[s],Quattro sensor 1: EMG.B 1,X[s],Quattro sensor 1: EMG.C 1,X[s],Quattro sensor 1: EMG.D 1,X[s],Quattro sensor 1: Pitch 1,X[s],Quattro sensor 1: Roll 1,X[s],Quattro sensor 1: Yaw 1,X[s],Quattro sensor 2: EMG.A 2,X[s],Quattro sensor 2: EMG.B 2,X[s],Quattro sensor 2: EMG.C 2,X[s],Quattro sensor 2: EMG.D 2,X[s],Quattro sensor 2: Pitch 2,X[s],Quattro sensor 2: Roll 2,X[s],Quattro sensor 2: Yaw 2,X[s],Quattro sensor 3: EMG.A 3,X[s],Quattro sensor 3: EMG.B 3,X[s],Quattro sensor 3: EMG.C 3,X[s],Quattro sensor 3: EMG.D 3,X[s],Quattro sensor 3: Pitch 3,X[s],Quattro sensor 3: Roll 3,X[s],Quattro sensor 3: Yaw 3,X[s],Quattro sensor 4: EMG.A 4,X[s],Quattro sensor 4: EMG.B 4,X[s],Quattro sensor 4: EMG.C 4,X[s],Quattro sensor 4: EMG.D 4,X[s],Quattro sensor 4: Pitch 4,X[s],Quattro sensor 4: Roll 4,X[s],Quattro sensor 4: Yaw 4,Mean Yaw,Yaw SD,Mean Pitch ,Pitch SD,Mean Roll,Roll SD
12.5325,0.000390177,12.5325,0.000581054,12.5325,9.35E-07,12.5325,0.001067779,37.5975,-94.09298,37.5975,-63.86616,37.5975,82.52274,12.5325,1.28E-06,12.5325,0.001146634,12.5325,0.000214652,12.5325,0.000493642,37.5975,-102.5358,37.5975,-63.73682,37.5975,92.65723,12.5325,8.14E-06,12.5325,9.49E-07,12.5325,1.35E-06,12.5325,0.001571429,37.5975,-110.1116,37.5975,-63.3437,37.5975,98.16679,12.5325,0.000421316,12.5325,0.000848135,12.5325,5.79E-05,12.5325,0.001609768,37.5975,-103.6147,37.5975,-64.52617,37.5975,92.83702,91.545945,6.535942829,-102.58877,6.578418177,-63.8682125,0.491694226
12.537,0.000405075,12.537,0.000585121,12.537,9.64E-07,12.537,0.001084835,37.611,-96.58488,37.611,-62.36,37.611,85.6223,12.537,1.21E-06,12.537,0.001147424,12.537,0.000208586,12.537,0.000478577,37.611,-104.6395,37.611,-62.08606,37.611,95.38175,12.537,7.47E-06,12.537,9.64E-07,12.537,1.33E-06,12.537,0.001561591,37.611,-111.7828,37.611,-61.59202,37.611,100.5016,12.537,0.000433135,12.537,0.000851166,12.537,5.66E-05,12.537,0.001598192,37.611,-105.822,37.611,-62.89283,37.611,95.60537,94.277755,6.23523628,-104.707295,6.252561071,-62.2327275,0.542817052
12.5415,0.000407944,12.5415,0.00058668,12.5415,9.64E-07,12.5415,0.001089901,37.6245,-97.8085,37.6245,-61.57493,37.6245,87.20405,12.5415,1.22E-06,12.5415,0.001153852,12.5415,0.000206945,12.5415,0.00047685,37.6245,-105.7225,37.6245,-61.23058,37.6245,96.82814,12.5415,6.77E-06,12.5415,9.64E-07,12.5415,1.33E-06,12.5415,0.001560234,37.6245,-112.7075,37.6245,-60.68727,37.6245,101.7969,12.5415,0.000432942,12.5415,0.000851005,12.5415,5.65E-05,12.5415,0.001593891,37.6245,-108.0851,37.6245,-61.16253,37.6245,98.52399,96.08827,6.271575055,-106.0809,6.23136415,-61.1638275,0.3654084
12.546,0.000411546,12.546,0.000596454,12.546,9.64E-07,12.546,0.001107913,37.638,-100.0916,37.638,-59.98755,37.638,90.26056,12.546,1.31E-06,12.546,0.001197515,12.546,0.000204418,12.546,0.00046672,37.638,-107.6155,37.638,-59.53092,37.638,99.52331,12.546,6.51E-06,12.546,9.49E-07,12.546,1.33E-06,12.546,0.001553944,37.638,-114.1805,37.638,-58.86683,37.638,104.078,12.546,0.000413216,12.546,0.000851509,12.546,5.50E-05,12.546,0.001582597,37.638,-109.0205,37.638,-60.29143,37.638,99.80814,98.4175025,5.823333117,-107.727025,5.82044013,-59.6691825,0.61952559
12.5505,0.000409283,12.5505,0.00059663,12.5505,9.64E-07,12.5505,0.001109552,37.6515,-102.1891,37.6515,-58.36032,37.6515,93.22073,12.5505,1.35E-06,12.5505,0.001221659,12.5505,0.000203948,12.5505,0.000468313,37.6515,-108.4923,37.6515,-58.66144,37.6515,100.8243,12.5505,6.47E-06,12.5505,9.35E-07,12.5505,1.33E-06,12.5505,0.001552693,37.6515,-114.8642,37.6515,-57.95235,37.6515,105.1914,12.5505,0.000413172,12.5505,0.000853972,12.5505,5.28E-05,12.5505,0.001581905,37.6515,-110.8187,37.6515,-58.51393,37.6515,102.3807,100.4042825,5.118676955,-109.091075,5.301240446,-58.37201,0.305593512
12.555,0.000417706,12.555,0.000603024,12.555,9.79E-07,12.555,0.001121718,37.665,-103.1765,37.665,-57.53478,37.665,94.649,12.555,1.32E-06,12.555,0.001207655,12.555,0.000202441,12.555,0.00045838,37.665,-110.11,37.665,-56.88692,37.665,103.3245,12.555,5.76E-06,12.555,9.35E-07,12.555,1.31E-06,12.555,0.00155574,37.665,-116.1127,37.665,-56.10818,37.665,107.3564,12.555,0.000414666,12.555,0.000863989,12.555,5.15E-05,12.555,0.001573402,37.665,-111.6184,37.665,-57.61771,37.665,103.6049,102.2337,5.380203325,-110.2544,5.363384959,-57.0368975,0.700057043
12.5595,0.000427556,12.5595,0.000607822,12.5595,9.79E-07,12.5595,0.001132139,37.6785,-105.0385,37.6785,-55.84418,37.6785,97.52803,12.5595,1.28E-06,12.5595,0.001185542,12.5595,0.000197828,12.5595,0.000443796,37.6785,-111.5444,37.6785,-55.10502,37.6785,105.7555,12.5595,5.21E-06,12.5595,9.35E-07,12.5595,1.30E-06,12.5595,0.001554209,37.6785,-117.2003,37.6785,-54.26487,37.6785,109.4654,12.5595,0.000422256,12.5595,0.000898527,12.5595,5.01E-05,12.5595,0.001560509,37.6785,-113.0251,37.6785,-55.83962,37.6785,105.8972,104.6615325,5.055941717,-111.702075,5.046747021,-55.2634225,0.750884208
12.564,0.000437451,12.564,0.000620081,12.564,9.93E-07,12.564,0.001150373,37.692,-105.8388,37.692,-54.97657,37.692,98.87731,12.564,1.30E-06,12.564,0.001235563,12.564,0.000196791,12.564,0.000441149,37.692,-112.1608,37.692,-54.21225,37.692,106.9236,12.564,4.90E-06,12.564,9.35E-07,12.564,1.30E-06,12.564,0.001538778,37.692,-117.7163,37.692,-53.35113,37.692,110.5355,12.564,0.000416893,12.564,0.000891047,12.564,4.98E-05,12.564,0.001552614,37.692,-113.7879,37.692,-54.90475,37.692,107.1377,105.8685275,4.94576355,-112.37595,4.942791403,-54.361175,0.756428967
12.5685,0.000449195,12.5685,0.000628955,12.5685,1.01E-06,12.5685,0.001160144,37.7055,-107.2629,37.7055,-53.2701,37.7055,101.3846,12.5685,1.31E-06,12.5685,0.001277086,12.5685,0.00019589,12.5685,0.000500882,37.7055,-113.2841,37.7055,-52.41744,37.7055,109.1533,12.5685,4.73E-06,12.5685,9.35E-07,12.5685,1.31E-06,12.5685,0.001525828,37.7055,-118.495,37.7055,-51.51852,37.7055,112.4457,12.5685,0.000430886,12.5685,0.00089636,12.5685,4.86E-05,12.5685,0.001546614,37.7055,-115.0099,37.7055,-53.05239,37.7055,109.4062,108.09745,4.718660791,-113.512975,4.696707316,-52.5646125,0.785622633
12.573,0.000450225,12.573,0.000630146,12.573,1.01E-06,12.573,0.001163273,37.719,-107.7496,37.719,-52.45752,37.719,102.377,12.573,1.49E-06,12.573,0.001275757,12.573,0.00019588,12.573,0.000727727,37.719,-113.6217,37.719,-51.58155,37.719,110.0202,12.573,4.47E-06,12.573,9.35E-07,12.573,1.31E-06,12.573,0.001528227,37.719,-118.6845,37.719,-50.68004,37.719,113.1891,12.573,0.000423185,12.573,0.000895787,12.573,4.78E-05,12.573,0.001544995,37.719,-115.6095,37.719,-51.37387,37.719,111.0405,109.1567,4.708818555,-113.916325,4.60860194,-51.523245,0.732479081
12.5775,0.000461326,12.5775,0.000641572,12.5775,1.03E-06,12.5775,0.001181424,37.7325,-108.4658,37.7325,-50.87504,37.7325,104.1396,12.5775,1.63E-06,12.5775,0.00126508,12.5775,0.000192887,12.5775,0.000967389,37.7325,-114.1073,37.7325,-49.96736,37.7325,111.5756,12.5775,4.00E-06,12.5775,9.49E-07,12.5775,1.30E-06,12.5775,0.00151578,37.7325,-118.9822,37.7325,-49.03022,37.7325,114.5771,12.5775,0.000396104,12.5775,0.000875815,12.5775,4.55E-05,12.5775,0.001527504,37.7325,-115.827,37.7325,-50.56481,37.7325,111.7796,110.517975,4.467304619,-114.345575,4.409135987,-50.1093575,0.812077111
12.582,0.00046484,12.582,0.000644203,12.582,1.03E-06,12.582,0.001186037,37.746,-108.651,37.746,-50.13119,37.746,104.8303,12.582,1.69E-06,12.582,0.00126776,12.582,0.000191975,12.582,0.001065157,37.746,-114.1433,37.746,-49.23304,37.746,112.1314,12.582,3.74E-06,12.582,9.49E-07,12.582,1.30E-06,12.582,0.001517565,37.746,-118.9267,37.746,-48.3116,37.746,115.0513,12.582,0.000391286,12.582,0.000870735,12.582,4.52E-05,12.582,0.001522112,37.746,-115.9317,37.746,-49.06841,37.746,112.8611,111.218525,4.435875571,-114.413175,4.318692678,-49.18606,0.746993898
12.5865,0.00048025,12.5865,0.000651414,12.5865,1.06E-06,12.5865,0.001196729,37.7595,-108.6864,37.7595,-48.75641,37.7595,105.827,12.5865,1.67E-06,12.5865,0.00129108,12.5865,0.000187805,12.5865,0.001054415,37.7595,-114.0046,37.7595,-47.87546,37.7595,112.9828,12.5865,3.72E-06,12.5865,9.49E-07,12.5865,1.29E-06,12.5865,0.001521362,37.7595,-118.677,37.7595,-46.96274,37.7595,115.7907,12.5865,0.000392393,12.5865,0.000868043,12.5865,4.47E-05,12.5865,0.001507187,37.7595,-115.8931,37.7595,-48.38436,37.7595,113.281,111.970375,4.284805782,-114.315275,4.214851893,-47.9947425,0.77700207
12.591,0.000482538,12.591,0.000652119,12.591,1.06E-06,12.591,0.001196727,37.773,-108.6098,37.773,-48.09949,37.773,106.2167,12.591,1.68E-06,12.591,0.001295001,12.591,0.000187278,12.591,0.001063348,37.773,-113.8585,37.773,-47.25578,37.773,113.2985,12.591,3.74E-06,12.591,9.35E-07,12.591,1.29E-06,12.591,0.001521444,37.773,-118.4528,37.773,-46.35288,37.773,116.035,12.591,0.000391283,12.591,0.000868054,12.591,4.43E-05,12.591,0.001505001,37.773,-115.5715,37.773,-47.12705,37.773,113.8257,112.343975,4.253382631,-114.12315,4.135644032,-47.2088,0.715266362
12.5955,0.00048828,12.5955,0.000660594,12.5955,1.05E-06,12.5955,0.001216961,37.7865,-108.2864,37.7865,-46.88976,37.7865,106.7519,12.5955,1.66E-06,12.5955,0.001289068,12.5955,0.000184038,12.5955,0.001094282,37.7865,-113.4319,37.7865,-46.10192,37.7865,113.7282,12.5955,3.55E-06,12.5955,9.35E-07,12.5955,1.29E-06,12.5955,0.001516254,37.7865,-117.8547,37.7865,-45.22639,37.7865,116.3577,12.5955,0.000381868,12.5955,0.000868689,12.5955,4.39E-05,12.5955,0.00149553,37.7865,-115.3223,37.7865,-46.54736,37.7865,114.0089,112.711675,4.144415203,-113.723825,4.052573727,-46.1913575,0.719644629
12.6,0.000493666,12.6,0.000665299,12.6,1.05E-06,12.6,0.00122605,37.8,-108.1534,37.8,-46.28907,37.8,107.065,12.6,1.64E-06,12.6,0.001321555,12.6,0.000180298,12.6,0.001143851,37.8,-113.2464,37.8,-45.52575,37.8,113.9918,12.6,3.29E-06,12.6,9.35E-07,12.6,1.28E-06,12.6,0.001512876,37.8,-117.6084,37.8,-44.65333,37.8,116.5816,12.6,0.000383766,12.6,0.00086309,12.6,4.36E-05,12.6,0.001486718,37.8,-114.8587,37.8,-45.39134,37.8,114.4551,113.023375,4.129200134,-113.466725,3.973706576,-45.4648725,0.670078564
12.6045,0.000506706,12.6045,0.000671312,12.6045,1.07E-06,12.6045,0.00123886,37.8135,-107.8897,37.8135,-45.12227,37.8135,107.7132,12.6045,1.64E-06,12.6045,0.001324583,12.6045,0.000178979,12.6045,0.001196621,37.8135,-112.8632,37.8135,-44.40446,37.8135,114.5528,12.6045,3.05E-06,12.6045,9.49E-07,12.6045,1.27E-06,12.6045,0.001501642,37.8135,-117.1106,37.8135,-43.56033,37.8135,117.0545,12.6045,0.000380255,12.6045,0.000862688,12.6045,4.39E-05,12.6045,0.001476553,37.8135,-114.6485,37.8135,-44.81729,37.8135,114.6961,113.50415,4.027426749,-113.128,3.902261265,-44.4760875,0.677670831
12.609,0.000511606,12.609,0.000674716,12.609,1.07E-06,12.609,0.001246091,37.827,-107.6392,37.827,-43.9931,37.827,108.4592,12.609,1.63E-06,12.609,0.001321598,12.609,0.000177171,12.609,0.001217093,37.827,-112.695,37.827,-43.84321,37.827,114.8733,12.609,3.05E-06,12.609,9.49E-07,12.609,1.28E-06,12.609,0.001503209,37.827,-116.6656,37.827,-42.46976,37.827,117.6126,12.609,0.000376102,12.609,0.000862195,12.609,4.57E-05,12.609,0.001470608,37.827,-114.2559,37.827,-43.69315,37.827,115.2352,114.045075,3.917124298,-112.813925,3.816919097,-43.499805,0.697529436
12.6135,0.000515213,12.6135,0.000678025,12.6135,1.09E-06,12.6135,0.001251843,37.8405,-107.5571,37.8405,-43.41661,37.8405,108.8766,12.6135,1.64E-06,12.6135,0.001336643,12.6135,0.00017687,12.6135,0.001219084,37.8405,-112.403,37.8405,-42.72807,37.8405,115.5695,12.6135,3.14E-06,12.6135,9.49E-07,12.6135,1.28E-06,12.6135,0.001496541,37.8405,-116.4832,37.8405,-41.91412,37.8405,117.9461,12.6135,0.000376792,12.6135,0.000860667,12.6135,4.61E-05,12.6135,0.001467645,37.8405,-114.0008,37.8405,-42.53526,37.8405,115.9512,114.58585,3.946245624,-112.611025,3.764334651,-42.648515,0.618724936
12.618,0.000531279,12.618,0.000690763,12.618,1.11E-06,12.618,0.00126875,37.854,-107.5432,37.854,-42.83954,37.854,109.3642,12.618,1.61E-06,12.618,0.00135045,12.618,0.000179996,12.618,0.001214276,37.854,-112.2708,37.854,-41.5788,37.854,116.4786,12.618,2.96E-06,12.618,9.79E-07,12.618,1.26E-06,12.618,0.001495544,37.854,-116.2353,37.854,-40.77158,37.854,118.7739,12.618,0.000379265,12.618,0.000857788,12.618,4.81E-05,12.618,0.00145116,37.854,-113.9044,37.854,-41.95294,37.854,116.3584,115.243775,4.07424293,-112.488425,3.676350927,-41.785715,0.85825306
12.6225,0.0005348,12.6225,0.000695269,12.6225,1.13E-06,12.6225,0.001279451,37.8675,-107.6093,37.8675,-41.68323,37.8675,110.4694,12.6225,1.61E-06,12.6225,0.001350233,12.6225,0.000179553,12.6225,0.001214326,37.8675,-112.2225,37.8675,-41.00194,37.8675,116.9546,12.6225,2.75E-06,12.6225,9.79E-07,12.6225,1.24E-06,12.6225,0.00148657,37.8675,-116.1144,37.8675,-40.20393,37.8675,119.1964,12.6225,0.000374691,12.6225,0.000856647,12.6225,4.83E-05,12.6225,0.00144593,37.8675,-113.7437,37.8675,-40.7906,37.8675,117.2605,115.970225,3.799170283,-112.422475,3.586204553,-40.919925,0.610664878
12.627,0.000543146,12.627,0.000703824,12.627,1.14E-06,12.627,0.001297384,37.881,-107.6104,37.881,-40.55118,37.881,111.47,12.627,1.61E-06,12.627,0.001322209,12.627,0.000171967,12.627,0.001208589,37.881,-112.0881,37.881,-39.86954,37.881,117.857,12.627,2.93E-06,12.627,9.79E-07,12.627,1.24E-06,12.627,0.00147322,37.881,-115.869,37.881,-39.09031,37.881,120.0248,12.627,0.000362756,12.627,0.000847246,12.627,5.07E-05,12.627,0.001434909,37.881,-113.6539,37.881,-40.22689,37.881,117.6887,116.760125,3.683698851,-112.30535,3.493228759,-39.93448,0.627870127
12.6315,0.000544674,12.6315,0.000704762,12.6315,1.14E-06,12.6315,0.001299229,37.8945,-107.6029,37.8945,-39.99993,37.8945,111.9701,12.6315,1.61E-06,12.6315,0.00132309,12.6315,0.000174725,12.6315,0.001207011,37.8945,-112.0415,37.8945,-39.31385,37.8945,118.325,12.6315,2.90E-06,12.6315,9.79E-07,12.6315,1.24E-06,12.6315,0.001471886,37.8945,-115.7596,37.8945,-38.54477,37.8945,120.4478,12.6315,0.000362281,12.6315,0.000845135,12.6315,5.65E-05,12.6315,0.001432842,37.8945,-113.4733,37.8945,-39.12302,37.8945,118.5469,117.32245,3.693230178,-112.219325,3.437489485,-39.2453925,0.599961161
12.636,0.000564669,12.636,0.000711307,12.636,1.16E-06,12.636,0.001318116,37.908,-107.5898,37.908,-38.88646,37.908,113.0135,12.636,1.62E-06,12.636,0.001330533,12.636,0.000192973,12.636,0.001211316,37.908,-111.9204,37.908,-38.20168,37.908,119.2738,12.636,2.82E-06,12.636,9.93E-07,12.636,1.22E-06,12.636,0.001470521,37.908,-115.5303,37.908,-37.4488,37.908,121.3203,12.636,0.000362873,12.636,0.000841908,12.636,6.14E-05,12.636,0.001422236,37.908,-113.4038,37.908,-38.5653,37.908,118.9997,118.151825,3.578609485,-112.111075,3.358597034,-38.27556,0.618098813
12.6405,0.000576395,12.6405,0.000713845,12.6405,1.17E-06,12.6405,0.001323804,37.9215,-107.5535,37.9215,-38.34992,37.9215,113.4828,12.6405,1.61E-06,12.6405,0.001341405,12.6405,0.000201668,12.6405,0.001210973,37.9215,-111.8286,37.9215,-37.65749,37.9215,119.709,12.6405,2.72E-06,12.6405,9.93E-07,12.6405,1.21E-06,12.6405,0.00146593,37.9215,-115.3881,37.9215,-36.92274,37.9215,121.7123,12.6405,0.000360953,12.6405,0.000836697,12.6405,6.31E-05,12.6405,0.001416525,37.9215,-113.1834,37.9215,-37.49565,37.9215,119.7891,118.6733,3.582108103,-111.9884,3.300497899,-37.60645,0.587392182
12.645,0.000591602,12.645,0.000723451,12.645,1.20E-06,12.645,0.001340652,37.935,-107.3371,37.935,-37.31942,37.935,114.2197,12.645,1.52E-06,12.645,0.001287708,12.645,0.000196706,12.645,0.001201596,37.935,-111.5056,37.935,-36.65588,37.935,120.3495,12.645,2.79E-06,12.645,1.01E-06,12.645,1.20E-06,12.645,0.001461133,37.935,-114.9589,37.935,-35.94795,37.935,122.2983,12.645,0.000369643,12.645,0.000820425,12.645,6.43E-05,12.645,0.001406814,37.935,-112.9989,37.935,-36.98788,37.935,120.0853,119.2382,3.488176236,-111.700125,3.234205628,-36.7277825,0.586229289
12.6495,0.000606253,12.6495,0.000726284,12.6495,1.20E-06,12.6495,0.001344976,37.9485,-107.1974,37.9485,-36.8235,37.9485,114.5345,12.6495,1.45E-06,12.6495,0.001253324,12.6495,0.000194974,12.6495,0.001195074,37.9485,-111.3045,37.9485,-36.16867,37.9485,120.6175,12.6495,2.76E-06,12.6495,1.01E-06,12.6495,1.19E-06,12.6495,0.001458685,37.9485,-114.7072,37.9485,-35.47681,37.9485,122.5465,12.6495,0.000366733,12.6495,0.000803922,12.6495,9.73E-05,12.6495,0.00140199,37.9485,-112.5852,37.9485,-36.01507,37.9485,120.6132,119.577925,3.483345316,-111.448575,3.162477919,-36.1210125,0.554370694
12.654,0.000606478,12.654,0.000730699,12.654,1.22E-06,12.654,0.001354079,37.962,-106.8193,37.962,-35.83699,37.962,115.0827,12.654,1.43E-06,12.654,0.00125405,12.654,0.000193228,12.654,0.001193723,37.962,-110.8773,37.962,-35.19628,37.962,121.1311,12.654,2.76E-06,12.654,1.02E-06,12.654,1.19E-06,12.654,0.001459939,37.962,-114.2134,37.962,-34.54627,37.962,123.0103,12.654,0.000365653,12.654,0.000802182,12.654,0.000113206,12.654,0.001398262,37.962,-112.1218,37.962,-35.07629,37.962,121.0472,120.067825,3.44477186,-111.00795,3.113274256,-35.1639575,0.530170076
12.6585,0.000610648,12.6585,0.000742537,12.6585,1.23E-06,12.6585,0.001372654,37.9755,-106.5847,37.9755,-35.37171,37.9755,115.2805,12.6585,1.43E-06,12.6585,0.001236209,12.6585,0.000185938,12.6585,0.001194441,37.9755,-110.6062,37.9755,-34.74411,37.9755,121.2935,12.6585,2.74E-06,12.6585,1.01E-06,12.6585,1.19E-06,12.6585,0.001461475,37.9755,-113.9275,37.9755,-34.11393,37.9755,123.1697,12.6585,0.000364406,12.6585,0.000768065,12.6585,0.000130666,12.6585,0.001383487,37.9755,-111.8607,37.9755,-34.63211,37.9755,121.1965,120.23505,3.425611324,-110.744775,3.093027323,-34.715465,0.516485059
12.663,0.000617076,12.663,0.00074724,12.663,1.26E-06,12.663,0.001381258,37.989,-106.1726,37.989,-34.43825,37.989,115.7018,12.663,1.36E-06,12.663,0.001201225,12.663,0.000195941,12.663,0.001193991,37.989,-110.1077,37.989,-33.84958,37.989,121.6334,12.663,2.74E-06,12.663,1.01E-06,12.663,1.19E-06,12.663,0.001443525,37.989,-113.3637,37.989,-33.25833,37.989,123.504,12.663,0.000361964,12.663,0.000766152,12.663,0.0001321,12.663,0.001377048,37.989,-111.3842,37.989,-33.75767,37.989,121.5271,120.591575,3.383919093,-110.25705,3.03462126,-33.8259575,0.483847183
12.6675,0.000627578,12.6675,0.000753484,12.6675,1.26E-06,12.6675,0.001392356,38.0025,-105.9824,38.0025,-33.97791,38.0025,115.9114,12.6675,1.32E-06,12.6675,0.001121465,12.6675,0.000212425,12.6675,0.001199932,38.0025,-109.6167,38.0025,-32.95528,38.0025,121.9491,12.6675,3.09E-06,12.6675,9.93E-07,12.6675,1.20E-06,12.6675,0.001417981,38.0025,-112.794,38.0025,-32.4073,38.0025,123.7998,12.6675,0.000354457,12.6675,0.000774051,12.6675,0.00015552,12.6675,0.001366883,38.0025,-111.1192,38.0025,-33.31903,38.0025,121.6632,120.830875,3.413646242,-109.878075,2.903309058,-33.16488,0.658948561
12.672,0.000628736,12.672,0.000754322,12.672,1.26E-06,12.672,0.001393926,38.016,-105.6347,38.016,-33.00533,38.016,116.3751,12.672,1.22E-06,12.672,0.001118716,12.672,0.000222377,12.672,0.001117802,38.016,-109.4077,38.016,-32.4776,38.016,122.1532,12.672,3.14E-06,12.672,9.93E-07,12.672,1.20E-06,12.672,0.00141458,38.016,-112.528,38.016,-31.956,38.016,123.9802,12.672,0.000357437,12.672,0.000775647,12.672,0.000165986,12.672,0.00136585,38.016,-110.6196,38.016,-32.40902,38.016,121.9833,121.12295,3.291786464,-109.5475,2.907595028,-32.4619875,0.429842502
12.6765,0.000646202,12.6765,0.000764443,12.6765,1.30E-06,12.6765,0.001415821,38.0295,-105.28,38.0295,-31.95872,38.0295,116.9022,12.6765,1.01E-06,12.6765,0.001141942,12.6765,0.000219194,12.6765,0.000905879,38.0295,-108.9916,38.0295,-31.47143,38.0295,122.6275,12.6765,3.14E-06,12.6765,9.93E-07,12.6765,1.19E-06,12.6765,0.001387428,38.0295,-112.035,38.0295,-30.99972,38.0295,124.3998,12.6765,0.000348666,12.6765,0.000771452,12.6765,0.000191201,12.6765,0.001354578,38.0295,-110.3949,38.0295,-31.93197,38.0295,122.1881,121.5294,3.229545133,-109.175375,2.879375859,-31.59046,0.452911469
12.681,0.00065146,12.681,0.000767644,12.681,1.30E-06,12.681,0.001421663,38.043,-105.1108,38.043,-31.40747,38.043,117.2152,12.681,8.56E-07,12.681,0.001152862,12.681,0.000217785,12.681,0.000716899,38.043,-108.7916,38.043,-30.93986,38.043,122.915,12.681,3.05E-06,12.681,9.93E-07,12.681,1.19E-06,12.681,0.001383899,38.043,-111.8029,38.043,-30.48689,38.043,124.6575,12.681,0.000344547,12.681,0.000770017,12.681,0.000196023,12.681,0.001349933,38.043,-110.014,38.043,-30.92402,38.043,122.7048,121.873125,3.226256668,-108.929825,2.830433034,-30.93956,0.375983811
12.6855,0.000663176,12.6855,0.000777934,12.6855,1.31E-06,12.6855,0.001440665,38.0565,-104.7304,38.0565,-30.26144,38.0565,117.8406,12.6855,8.39E-07,12.6855,0.001063042,12.6855,0.000216569,12.6855,0.000665365,38.0565,-108.3593,38.0565,-29.85666,38.0565,123.4954,12.6855,3.08E-06,12.6855,9.79E-07,12.6855,1.19E-06,12.6855,0.001382196,38.0565,-111.3161,38.0565,-29.4447,38.0565,125.1977,12.6855,0.000352215,12.6855,0.000766786,12.6855,0.000198808,12.6855,0.001340468,38.0565,-109.8324,38.0565,-30.40108,38.0565,122.9851,122.3797,3.170480955,-108.55955,2.823780256,-29.99097,0.431197682
12.69,0.000665615,12.69,0.00077975,12.69,1.31E-06,12.69,0.001444392,38.07,-104.552,38.07,-29.67182,38.07,118.1817,12.69,8.05E-07,12.69,0.00105152,12.69,0.00021427,12.69,0.000669652,38.07,-108.1308,38.07,-29.28964,38.07,123.8027,12.69,3.09E-06,12.69,9.79E-07,12.69,1.19E-06,12.69,0.001383431,38.07,-111.0484,38.07,-28.91468,38.07,125.4743,12.69,0.000354713,12.69,0.00076327,12.69,0.000220086,12.69,0.001336306,38.07,-109.4131,38.07,-29.32714,38.07,123.5415,122.75005,3.16363846,-108.286075,2.760920812,-29.30082,0.309603421
12.6945,0.000674537,12.6945,0.000785455,12.6945,1.32E-06,12.6945,0.001453965,38.0835,-104.2512,38.0835,-28.38569,38.0835,119.1225,12.6945,8.22E-07,12.6945,0.001112819,12.6945,0.000220841,12.6945,0.000670963,38.0835,-107.7524,38.0835,-28.0635,38.0835,124.6507,12.6945,3.14E-06,12.6945,9.79E-07,12.6945,1.17E-06,12.6945,0.00138268,38.0835,-110.5849,38.0835,-27.74043,38.0835,126.2916,12.6945,0.000356686,12.6945,0.000762406,12.6945,0.000228407,12.6945,0.001332407,38.0835,-109.0337,38.0835,-28.12619,38.0835,124.3829,123.611925,3.109611492,-107.90555,2.697490667,-28.0789525,0.265302053
12.699,0.00068838,12.699,0.00079491,12.699,1.34E-06,12.699,0.001468522,38.097,-103.9886,38.097,-27.76739,38.097,119.4413,12.699,8.05E-07,12.699,0.00112146,12.699,0.000230337,12.699,0.0006461,38.097,-107.4698,38.097,-27.47577,38.097,124.9677,12.699,3.15E-06,12.699,9.93E-07,12.699,1.17E-06,12.699,0.001372144,38.097,-110.266,38.097,-27.18371,38.097,126.5848,12.699,0.000359367,12.699,0.000758642,12.699,0.000234231,12.699,0.001320462,38.097,-108.7361,38.097,-27.56739,38.097,124.6372,123.90775,3.096845901,-107.615125,2.674355134,-27.498565,0.242663721
12.7035,0.000695919,12.7035,0.000803641,12.7035,1.36E-06,12.7035,0.001485484,38.1105,-103.3194,38.1105,-26.62308,38.1105,119.8289,12.7035,8.05E-07,12.7035,0.001092034,12.7035,0.000226434,12.7035,0.000585014,38.1105,-106.7195,38.1105,-26.3522,38.1105,125.3229,12.7035,3.09E-06,12.7035,9.79E-07,12.7035,1.19E-06,12.7035,0.00139118,38.1105,-109.4778,38.1105,-26.12413,38.1105,126.9218,12.7035,0.000358898,12.7035,0.000756637,12.7035,0.000234627,12.7035,0.001314132,38.1105,-108.0266,38.1105,-26.47724,38.1105,124.9623,124.258975,3.073695059,-106.885825,2.631017122,-26.3941625,0.211331884
12.708,0.000706396,12.708,0.000811125,12.708,1.38E-06,12.708,0.001500244,38.124,-102.9148,38.124,-26.03714,38.124,119.9848,12.708,8.05E-07,12.708,0.001087463,12.708,0.000223354,12.708,0.000543639,38.124,-106.3116,38.124,-25.80095,38.124,125.47,12.708,3.10E-06,12.708,9.79E-07,12.708,1.20E-06,12.708,0.001404107,38.124,-109.0663,38.124,-25.59605,38.124,127.072,12.708,0.000362144,12.708,0.000751653,12.708,0.000251702,12.708,0.001307358,38.124,-107.6728,38.124,-25.9299,38.124,125.1154,124.41055,3.070821117,-106.491375,2.636298641,-25.84101,0.189717873
